Manufacturer,Permit Number,DATE,VIN NUMBER,"VEHICLE IS CAPABLE OF OPERATING WITHOUT A DRIVER
(Yes or No)","DRIVER PRESENT
(Yes or No)","DISENGAGEMENT INITIATED BY
(AV System, Test Driver, Remote Operator, or Passenger)","DISENGAGEMENT
LOCATION
(Interstate, Freeway, Highway, Rural Road, Street, or Parking Facility)",DESCRIPTION OF FACTS CAUSING DISENGAGEMENT,incident_day_of_week,incident_month
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-23 00:00:00,WDD2221591A470500,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. The driver performed a steering manouver to correct the trajectory of the vehicle.,Monday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-23 00:00:00,WDD2221591A470500,No,Yes,AV System,street,An issue with planner component caused the system to disengage. The system asked the operator to take control of the vehicle.,Monday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-23 00:00:00,WDD2221591A470500,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. The driver performed a steering manouver to correct the trajectory of the vehicle.,Monday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-24 00:00:00,WDD2221591A470500,No,Yes,AV System,street,An issue with planner component caused the system to disengage. The system asked the operator to take control of the vehicle.,Tuesday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-25 00:00:00,WDD2221591A470500,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. This was achieved by pressing the accelerator pedal to increase velocity of the vehicle. This was accomplished by pressing the brake pedal to reduce the velocity of the vehicle.,Wednesday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-25 00:00:00,WDD2221591A470500,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. The driver performed a steering manouver to correct the trajectory of the vehicle.,Wednesday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-25 00:00:00,WDD2221591A470500,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. This was accomplished by pressing the brake pedal to reduce the velocity of the vehicle.,Wednesday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-25 00:00:00,WDD2221591A470500,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. The driver performed a steering manouver to correct the trajectory of the vehicle.,Wednesday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-26 00:00:00,WDD2221591A470500,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. This was achieved by pressing the accelerator pedal to increase velocity of the vehicle. This was accomplished by pressing the brake pedal to reduce the velocity of the vehicle.,Thursday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-26 00:00:00,WDD2221591A470500,No,Yes,AV System,street,An issue with planner component caused the system to disengage. The system asked the operator to take control of the vehicle.,Thursday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-26 00:00:00,WDD2221591A470500,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. This was achieved by pressing the accelerator pedal to increase velocity of the vehicle. This was accomplished by pressing the brake pedal to reduce the velocity of the vehicle.,Thursday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-26 00:00:00,WDD2221591A470500,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. This was achieved by pressing the accelerator pedal to increase velocity of the vehicle. This was accomplished by pressing the brake pedal to reduce the velocity of the vehicle.,Thursday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-26 00:00:00,WDD2221591A470500,No,Yes,AV System,street,An issue with planner component caused the system to disengage. The system asked the operator to take control of the vehicle.,Thursday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-26 00:00:00,WDD2221591A470500,No,Yes,AV System,street,An issue with planner component caused the system to disengage. The system asked the operator to take control of the vehicle.,Thursday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-26 00:00:00,WDD2221591A470500,No,Yes,AV System,street,An issue with planner component caused the system to disengage. The system asked the operator to take control of the vehicle.,Thursday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-27 00:00:00,WDD2221591A470500,No,Yes,AV System,street,The system disengaged because of an error with the fusion component. The system asked the operator to take control of the vehicle.,Friday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-27 00:00:00,WDD2221591A470500,No,Yes,AV System,street,An issue with planner component caused the system to disengage. The system asked the operator to take control of the vehicle.,Friday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-27 00:00:00,WDD2221591A470500,No,Yes,AV System,street,An issue with planner component caused the system to disengage. The system asked the operator to take control of the vehicle.,Friday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-27 00:00:00,WDD2221591A470500,No,Yes,AV System,street,An issue with planner component caused the system to disengage. The system asked the operator to take control of the vehicle.,Friday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-31 00:00:00,WDD2221591A470500,No,Yes,AV System,street,An issue with planner component caused the system to disengage. The system asked the operator to take control of the vehicle.,Tuesday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-31 00:00:00,WDD2221591A470500,No,Yes,AV System,street,An issue with planner component caused the system to disengage. The system asked the operator to take control of the vehicle.,Tuesday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-31 00:00:00,WDD2221591A470500,No,Yes,AV System,street,An issue with planner component caused the system to disengage. The system asked the operator to take control of the vehicle.,Tuesday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-31 00:00:00,WDD2221591A470500,No,Yes,AV System,street,An issue with planner component caused the system to disengage. The system asked the operator to take control of the vehicle.,Tuesday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-31 00:00:00,WDD2221591A470500,No,Yes,AV System,street,An issue with planner component caused the system to disengage. The system asked the operator to take control of the vehicle.,Tuesday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-31 00:00:00,WDD2221591A470500,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. The driver performed a steering manouver to correct the trajectory of the vehicle.,Tuesday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-31 00:00:00,WDD2221591A470500,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. This was accomplished by pressing the brake pedal to reduce the velocity of the vehicle.,Tuesday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-31 00:00:00,WDD2221591A470500,No,Yes,AV System,street,An issue with planner component caused the system to disengage. The system asked the operator to take control of the vehicle.,Tuesday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-31 00:00:00,WDD2221591A470500,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. This was accomplished by pressing the brake pedal to reduce the velocity of the vehicle.,Tuesday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-08-31 00:00:00,WDD2221591A470500,No,Yes,AV System,street,The planner was not able to generate a valid trajectory. The system asked the operator to take control of the vehicle.,Tuesday,August
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-09-01 00:00:00,WDD2221591A470500,No,Yes,AV System,street,The planner was not able to generate a valid trajectory. The system asked the operator to take control of the vehicle.,Wednesday,September
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-09-01 00:00:00,WDD2221591A470500,No,Yes,AV System,street,An issue with planner component caused the system to disengage. The system asked the operator to take control of the vehicle.,Wednesday,September
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-09-01 00:00:00,WDD2221591A470500,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. The driver performed a steering manouver to correct the trajectory of the vehicle.,Wednesday,September
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-09-01 00:00:00,WDD2221591A470500,No,Yes,AV System,street,An issue with planner component caused the system to disengage. The system asked the operator to take control of the vehicle.,Wednesday,September
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-09-01 00:00:00,WDD2221591A470500,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. The driver performed a steering manouver to correct the trajectory of the vehicle.,Wednesday,September
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-09-01 00:00:00,WDD2221591A470500,No,Yes,AV System,street,An issue with planner component caused the system to disengage. The system asked the operator to take control of the vehicle.,Wednesday,September
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-09-16 00:00:00,WDD2221591A470147,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. The driver performed a steering manouver to correct the trajectory of the vehicle.,Thursday,September
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-09-16 00:00:00,WDD2221591A470147,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. The driver performed a steering manouver to correct the trajectory of the vehicle.,Thursday,September
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-09-16 00:00:00,WDD2221591A470147,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. This was accomplished by pressing the brake pedal to reduce the velocity of the vehicle.,Thursday,September
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-09-16 00:00:00,WDD2221591A470147,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. The driver performed a steering manouver to correct the trajectory of the vehicle.,Thursday,September
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-09-16 00:00:00,WDD2221591A470147,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. This was achieved by pressing the accelerator pedal to increase velocity of the vehicle. This was accomplished by pressing the brake pedal to reduce the velocity of the vehicle.,Thursday,September
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-09-23 00:00:00,WDD2221591A470147,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. This was achieved by pressing the accelerator pedal to increase velocity of the vehicle. This was accomplished by pressing the brake pedal to reduce the velocity of the vehicle.,Thursday,September
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-09-23 00:00:00,WDD2221591A470147,No,Yes,Test Driver,street,The operator disengaged the system manually to remain in the operational design domain. The driver performed a steering manouver to correct the trajectory of the vehicle.,Thursday,September
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-09-23 00:00:00,WDD2221591A470147,No,Yes,AV System,street,The system disengaged because of an error with the fusion component. The system asked the operator to take control of the vehicle.,Thursday,September
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-09-23 00:00:00,WDD2221591A470147,No,Yes,AV System,street,An issue with planner component caused the system to disengage. The system asked the operator to take control of the vehicle.,Thursday,September
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-09-23 00:00:00,WDD2221591A470147,No,Yes,AV System,street,The system disengaged because of an error with the fusion component. The system asked the operator to take control of the vehicle.,Thursday,September
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,2021-09-27 00:00:00,W1K6G7GB1MA002478,No,Yes,Driver,freeway,Driver performed steering maneuver because the vehicle didnt drive on the expected path. Vehicle passing through an active contruction zone No emergency vehicles or collisions present in the vicinity. Weather and/or road conditions dry in the area.,Monday,September
